imdb_id,name,imdb_id,tmdb_id,budget,genres,tmdb_popularity,release_date,revenue,runtime,languages,tmdb_rating,tmdb_votes,directors,writers,keywords,awards,metascore,imdb_rating,imdb_votes,tomato_critic_rating,tomato_user_rating,tomato_user_votes,tomato_critic_votes,tomato_fresh_reviews,tomato_rotten_reviews,tomato_user_meter,tomato_critic_meter,actors
tt0108399,TRUE ROMANCE,tt0108399,319,12500000,"Action,Thriller,Crime,Romance",1.07511,1993-09-09,12281551,120,"English,Italiano",7.2,332,Tony Scott,,"father-son relationship,film producer,mexican standoff,loss of father,los angeles,drug,illegal prostitution",8 nominations.,57,8,"161,910",7.5,3.9,191075,51,47,4,93.0,92.0,"Christian Slater,Patricia Arquette,Michael Rapaport,Bronson Pinchot,Gary Oldman,Dennis Hopper,Christopher Walken,Brad Pitt,Tom Sizemore,Samuel L. Jackson,Saul Rubinek,James Gandolfini,Frank Adonis,Paul Bates,Val Kilmer,Chris Penn,Anna Levine,Eric Allan Kramer"
tt0108448,UNNATURAL CAUSES,tt0108448,54520,0,,0.005681,1993-01-02,0,93,English,0.0,0,John Davies,,,1 nomination.,N/A,6.5,164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Roy Marsden,Simon Chandler,Kenneth Colley,Mel Martin,Bill Nighy"
tt0109045,PRISCILLA QUEEN OF THE DESERT,tt0109045,2759,0,"Drama,Comedy",0.261976,1994-05-31,0,104,English,6.9,59,Stephan Elliott,,"gay,drag queen,homophobia,musical,van,australia,transgender,australian aborigine",Won 1 Oscar. Another 9 wins & 16 nominations.,68,7.5,"36,278",7.1,3.7,44170,30,28,2,88.0,93.0,"Terence Stamp,Hugo Weaving,Guy Pearce,Bill Hunter,Sarah Chadwick,June Marie Bennett"
tt0109504,CROOKLYN,tt0109504,34152,0,"Comedy,Drama",0.128688,1994-05-13,0,115,English,5.6,11,Spike Lee,"Joie Lee,Cinqué Lee","black people,1970s,jazz musician,straßenkids,dysfunctional family,independent film,teacher,urban,parenthood",3 nominations.,65,6.9,"5,964",6.6,4.0,11257,25,19,6,90.0,76.0,"Alfre Woodard,Delroy Lindo,David Patrick Kelly,Zelda Harris,Carlton Williams,Sharif Rashed,Tse-Mach Washington,Christopher Knowings,José Zúñiga,Isaiah Washington,Ivelka Reyes,Spike Lee,Manny Pérez,Richard Whiten,RuPaul,Keith Johnson"
tt0109686,DUMB AND DUMBER,tt0109686,8467,17000000,Comedy,2.376047,1994-12-16,247275374,107,English,6.5,856,"Peter Farrelly,Bobby Farrelly",,"gas station,motel,utah,stupidity,pill,cigar smoking,character says i love you,criminal,singing in a car,fired from the job,clumsiness,stepmother stepdaughter relationship,aspen colorado,parakeet,defecation,heart ripped out,reference to cinderella,kicked in the face,punched in the crotch,scooter,jumping on a bed,hotel suite,endangered species,bulletproof vest,foolish",4 wins & 3 nominations.,41,7.3,"285,729",5.9,3.3,1026950,50,33,17,84.0,66.0,"Jim Carrey,Jeff Daniels,Lauren Holly,Mike Starr,Karen Duffy,Charles Rocket,Victoria Rowell,Joe Baker,Hank Brandt,Teri Garr,Brady Bluhm,Cam Neely,Felton Perry,Brad Lockerman,Rob Moran"
tt0110057,HOOP DREAMS,tt0110057,14275,700000,Documentary,0.104141,1994-09-12,7830611,171,English,7.3,44,Steve James,"Steve James,Frederick Marx","chicago,sports team,ghetto,narration,college,basketball,high school basketball,independent film,inner city,high school athlete,sports film",Nominated for 1 Oscar. Another 20 wins & 7 nominations.,98,8.3,"18,610",8.7,4.2,12173,50,49,1,93.0,98.0,"William Gates,Arthur Agee,Steve James"
tt0110148,INTERVIEW WITH THE VAMPIRE,tt0110148,628,60000000,"Horror,Romance",1.195371,1994-11-11,223664608,123,"English,Français",7.0,708,Neil Jordan,,"paris,san francisco,vampire,plantation,pity",Nominated for 2 Oscars. Another 18 wins & 21 nominations.,59,7.6,"237,720",5.9,3.7,446338,51,31,20,86.0,61.0,"Brad Pitt,Tom Cruise,Kirsten Dunst,Antonio Banderas,Christian Slater,Stephen Rea,Thandie Newton,Domiziana Giordano,Sara Stockbridge,Indra Ové,Laure Marsac,Andrew Tiernan,Bellina Logan,George Kelly,Helen McCrory"
tt0110763,THE PAGEMASTER,tt0110763,15139,27000000,"Fantasy,Science Fiction,Family,Animation",0.391294,1994-11-23,13670688,80,"Dansk,English,Français,Deutsch,Español",6.4,72,"Pixote Hunt,Joe Johnston,Maurice Hunt",,"library,adventure,part animated",5 nominations.,N/A,5.9,"15,705",4.5,2.8,50496,17,3,14,48.0,18.0,"Macaulay Culkin,Christopher Lloyd,Patrick Stewart,Whoopi Goldberg,Canan J. Howell,Alexis Kirschner,Jessica Kirschner,Guy Mansker,Brandon S. McKay,Ed Begley Jr.,Mel Harris,Frank Welker,Leonard Nimoy,George Hearn,Dorian Harewood,Ed Gilbert,Richard Erdman,Fernando Escandon,Robert Picardo,Phil Hartman,Jim Cummings,B. J. Ward"
tt0110912,PULP FICTION,tt0110912,680,8000000,"Thriller,Crime",5.351844,1994-10-14,213928762,154,"English,Español,Français",8.0,4550,Quentin Tarantino,,"transporter,brothel,drug dealer,boxer,massage,stolen money,crime boss,dance contest,junkyard,kamikaze,ambiguous ending,briefcase,redemption,heirloom,pulp fiction,reference to al green,theft,brutality",Won 1 Oscar. Another 54 wins & 60 nominations.,94,8.9,"1,312,930",9.1,4.2,1121671,77,72,5,96.0,94.0,"John Travolta,Samuel L. Jackson,Uma Thurman,Bruce Willis,Ving Rhames,Harvey Keitel,Eric Stoltz,Tim Roth,Amanda Plummer,Maria de Medeiros,Quentin Tarantino,Christopher Walken,Rosanna Arquette,Peter Greene,Duane Whitaker,Angela Jones,Phil LaMarr,Steve Buscemi,Bronagh Gallagher,Laura Lovelace,Frank Whaley,Burr Steers,Paul Calderon,Jerome Patrick Hoban,Michael Gilden,Gary Shorelle,Susan Griffiths,Eric Clark,Joseph Pilato,Brad Blumenthal,Lorelei Leslie,Emil Sitka,Brenda Hillhouse,Chandler Lindauer,Sy Sher,Robert Ruth,Rich Turner,Don Blakely,Carl Allen,Karen Maruyama,Kathy Griffin,Venessia Valentino,Linda Kaye,Stephen Hibbert,Alexis Arquette,Julia Sweeney,Lawrence Bender,Cie Allman,Rene Beard,Lori Pizzo,Glendon Rich,Devan Richardson,Ani Sava,Philip Ettington"
tt0112431,BABE,tt0112431,9598,30000000,"Fantasy,Drama,Comedy,Family",0.635245,1995-07-18,254134910,89,English,5.8,321,Chris Noonan,,"sheep,pig,affection,piglet,heroism,talking animal,separation,german shepherd,grandson,talking pig",Won 1 Oscar. Another 18 wins & 23 nominations.,83,6.8,"94,003",8.3,3.0,508060,70,68,2,67.0,97.0,"Christine Cavanaugh,Miriam Margolyes,Danny Mann,Hugo Weaving,Miriam Flynn,James Cromwell,Russi Taylor,Evelyn Krape,Michael Edward-Stevens,Charles Bartlett,Paul Livingston,Roscoe Lee Browne,Magda Szubanski,Zoe Burton,Paul Goddard,Wade Hayward,Brittany Byrnes,Mary Acres"
tt0112682,CITY OF LOST CHILDREN,tt0112682,902,18000000,"Fantasy,Science Fiction,Adventure",0.538706,1995-05-16,1738611,108,"广州话 / 廣州話,Français",7.8,157,"Jean-Pierre Jeunet,Marc Caro",,"clone,dream,island,eye,dystopia,aging,friendship,rescue,children,girl,childhood",2 wins & 11 nominations.,73,7.7,"55,373",7.0,4.0,65475,54,43,11,90.0,80.0,"Ron Perlman,Dominique Pinon,Judith Vittet,Daniel Emilfork,Jean-Claude Dreyfus,Geneviève Brunet,Odile Mallet,Mireille Mossé,Serge Merlin,Rufus,Ticky Holgado,Cris Huerta,Jean-Louis Trintignant,Joseph Lucien,Mapi Galán,Briac Barthélémy,Pierre-Quentin Faesch,Alexis Pivot,François Hadji-Lazaro,Dominique Bettenfeld,Lotfi Yahya Jedidi,Thierry Gibault,Marc Caro,Ham-Chau Luong,Frankie Pain,Enrique Villanueva,Dominique Chevalier,Lorella Cravotta,Éric Houzelot,Philippe Beautier,Marc Amyot,Jean-Philippe Labadie,Raphaèle Bouchard,Elisabeth Etienne,Rachel Boulenger,Michel Motu,Nane Germon"
tt0112697,CLUELESS,tt0112697,9603,12000000,"Drama,Comedy,Romance",0.764887,1995-07-19,0,97,"Español,English",6.9,344,Amy Heckerling,,"puberty,high school,make a match,spoiled child,gay interest,conflict,woman director",6 wins & 11 nominations.,68,6.8,"121,925",N/A,N/A,46,N/A,N/A,N/A,N/A,N/A,"Alicia Silverstone,Stacey Dash,Brittany Murphy,Paul Rudd,Donald Faison,Elisa Donovan,Breckin Meyer,Jeremy Sisto,Dan Hedaya,Wallace Shawn,Twink Caplan,Justin Walker,Julie Brown"
tt0113118,FRIDAY,tt0113118,10634,3500000,"Comedy,Drama",0.541174,1995-04-26,28215918,91,English,7.1,252,F. Gary Gray,,"rap,parents kids relationship,rapper,job",1 win & 3 nominations.,54,7.3,"73,643",N/A,3.8,187,N/A,N/A,N/A,79.0,N/A,"Ice Cube,Chris Tucker,Nia Long,Tommy Lister,John Witherspoon,Anna Maria Horsford,Regina King,Paula Jai Parker,Faizon Love,DJ Pooh,Tony Cox,Anthony Johnson,Bernie Mac,Meagan Good,Terri J. Vaughn,F. Gary Gray,Reynaldo Rey,Michael Clarke Duncan"
tt0113749,MALLRATS,tt0113749,2293,6000000,"Romance,Comedy",0.432089,1995-10-20,2,94,English,6.8,175,Kevin Smith,Kevin Smith,"sex,game show,slacker,comic,shopping,mall,ex boyfriend ex girlfriend relationship,what happened to epilogue,jay and silent bob,magic eye,silent man,videotaped sex,underage sex,sex studies,coke,changing room,bandleader,aftercreditsstinger",N/A,41,7.2,"98,465",5.5,3.6,219732,42,23,19,82.0,55.0,"Jason Lee,Jeremy London,Shannen Doherty,Claire Forlani,Ben Affleck,Joey Lauren Adams,Michael Rooker,Jason Mewes,Kevin Smith,Priscilla Barnes,Renée Humphrey,Ethan Suplee,Stan Lee,Brian O'Halloran,Sven-Ole Thorsen,Scott Mosier,Walt Flanagan,Bryan Johnson"
tt0114436,SHOWGIRLS,tt0114436,10802,45000000,Drama,0.551117,1995-09-22,20350754,128,English,5.2,87,Paul Verhoeven,,"dancing,female nudity,go-go dancer,spanner,seduction,striptease,sexappeal",10 wins & 10 nominations.,16,4.6,"49,527",3.1,2.3,56520,48,9,39,36.0,19.0,"Elizabeth Berkley,Kyle MacLachlan,Gina Gershon,Glenn Plummer,Bobbie Phillips,Rena Riffel,Robert Davi,Alan Rachins,Gina Ravera,Lin Tucci,Greg Travis,Al Ruscio,Patrick Bristow,William Shockley,Dewey Weber,Michelle Johnston,Lisa Boyle"
tt0114814,THE USUAL SUSPECTS,tt0114814,629,6000000,"Drama,Crime,Thriller",2.924572,1995-07-19,23341568,106,"Español,English,Français,Magyar",7.9,1576,Bryan Singer,,"law,relatives,theft,criminal,criminal mastermind,hungarian,sibling",Won 2 Oscars. Another 32 wins & 16 nominations.,77,8.6,"730,741",7.8,4.2,432409,69,61,8,96.0,88.0,"Kevin Spacey,Stephen Baldwin,Gabriel Byrne,Benicio del Toro,Kevin Pollak,Chazz Palminteri,Pete Postlethwaite,Giancarlo Esposito,Suzy Amis,Dan Hedaya,Christine Estabrook,Clark Gregg,Louis Lombardi,Paul Bartel,Peter Greene"
tt0115734,BOTTLE ROCKET,tt0115734,13685,7000000,"Comedy,Crime,Drama",0.502403,1996-02-21,560069,91,"Español,English",6.7,102,Wes Anderson,,"robbery,burglar,language barrier,motel,independent film,psychiatric hospital,maid,theft,nervous breakdown,brothers,escapade,laundry room",2 wins.,65,7.1,"53,975",6.8,3.7,60972,65,55,10,80.0,85.0,"Luke Wilson,Owen Wilson,Lumi Cavazos,Andrew Wilson,Robert Musgrave,Haley Miller,James Caan,Ned Dowd,Shea Fowler,Brian Tenenbaum,Jenni Tooley,Temple Nash"
tt0115736,BOUND,tt0115736,9303,4500000,"Romance,Drama,Thriller,Crime",0.352305,1996-09-13,7011317,108,English,6.4,82,"Lana Wachowski,Lilly Wachowski",,"prison,women's prison,suspense,mafia,lesbian,gangster,ex-con,woman director",8 wins & 10 nominations.,61,7.4,"40,687",7.8,3.5,33066,37,34,3,82.0,92.0,"Jennifer Tilly,Gina Gershon,Joe Pantoliano,John P. Ryan,Christopher Meloni,Richard C. Sarafian,Mary Mara,Susie Bright,Margaret Smith,Barry Kivel,Peter Spellos,Ivan Kane,Kevin Michael Richardson,Gene Borkan"
tt0116282,FARGO,tt0116282,275,7000000,"Crime,Drama,Thriller",1.314865,1996-04-05,60611975,98,English,7.6,939,Joel Coen,,"cheating,ransom,salesclerk,winter,auto,unsociability,police,north dakota,murder,kidnapping,money,car dealership,woodchipper,coen bros",Won 2 Oscars. Another 73 wins & 52 nominations.,85,8.2,"447,989",8.7,3.9,231745,87,82,5,93.0,94.0,"William H. Macy,Frances McDormand,Steve Buscemi,Peter Stormare,Kristin Rudrüd,Harve Presnell,Tony Denman,Gary Houston,John Carroll Lynch,Sally Wingert,Steve Reevis,Steve Park,Larry Brandenburg,Kurt Schweickhardt,Larissa Kokernot,Melissa Peterman"
tt0116367,FROM DUSK TIL DAWN,tt0116367,755,19000000,"Horror,Action,Thriller,Crime",2.906617,1996-01-18,25836616,108,"English,Español",6.9,728,Robert Rodriguez,,"sexual obsession,eroticism,bank robber,vampire,half vampire,holy water,siege,priest,bank robbery,hostage situation,blood spurting,female vampire,mexican american border,nightclub entertainer",4 wins & 9 nominations.,52,7.3,"217,051",6.0,3.5,272670,46,29,17,76.0,63.0,"George Clooney,Quentin Tarantino,Harvey Keitel,Juliette Lewis,Ernest Liu,Salma Hayek,Cheech Marin,Danny Trejo,Tom Savini,Fred Williamson,Michael Parks,Brenda Hillhouse,John Saxon,Marc Lawrence,Kelly Preston,John Hawkes,Tito Larriva,Peter Atanasoff,Johnny Vatos Hernandez,Aimee Graham,Heidi McNeal,Ernest M. Garcia,Gregory Nicotero,Cristos,Mike Moroff"
tt0116908,LONG KISS GOODNIGHT,tt0116908,11412,65000000,"Mystery,Action,Thriller,Crime,Drama",1.301904,1996-10-11,0,120,"English,Français,Pусский",6.3,128,Renny Harlin,,"martial arts,amnesia,prisoner,suspense,escape",3 nominations.,44,6.7,"60,200",6.0,3.3,61943,52,35,17,70.0,67.0,"Geena Davis,Samuel L. Jackson,Yvonne Zima,Craig Bierko,Tom Amandes,Brian Cox,Patrick Malahide,David Morse,Joseph McKenna,Melina Kanakaredes,Dan Warry-Smith,Kristen Bone,Jennifer Pisana,Rex Linn,Alan North"
tt0116922,LOST HIGHWAY,tt0116922,638,15000000,"Drama,Thriller,Mystery",0.501124,1997-01-15,3675201,134,English,7.4,225,David Lynch,"David Lynch,Barry Gifford","schizophrenia,prison,pornography,sadistic,dual identity,jealousy,dream,eroticism,sexual frustration,violent husband,paranoia,headache,impotence,motel,prison cell,jazz musician,nightmare,gangster boss,vicious circle,car mechanic,videoband,hallucination,cadillac,suspicion,bloodthirstiness,bedroom,housebreaking,highway,surreal,identity crisis,dying and death,transformation,police,insanity,murder,car crash,extramarital affair,female corpse",1 win.,52,7.6,"96,875",6.2,3.8,57139,42,25,17,87.0,60.0,"Bill Pullman,Patricia Arquette,John Roselius,Louis Eppolito,Robert Blake,Jenna Maetlind,Michael Massee,Henry Rollins,Michael Shamus Wiles,Mink Stole,Leonard Termo,Ivory Ocean,Jack Kehler,David Byrd,Gene Ross,Balthazar Getty,F. William Parker,Guy Siner,Alexander Folk,Gary Busey,Lucy Butler,Carl Sundstrom,John Solari,Jack,Al Garrett,Heather Stephens,Giovanni Ribisi,Scott Coffey,Natasha Gregson Wagner,Amanda Anka,Jennifer Syme,Richard Pryor,Robert Loggia,Matt Sigloch,Gilbert B. Combs,Greg Travis,Jack Nance,Lisa Boyle,Leslie Bega,Marilyn Manson,Jeordie White"
tt0117008,MATILDA,tt0117008,10830,36000000,"Comedy,Family,Fantasy",0.322229,1996-08-02,33459416,98,English,6.8,370,Danny DeVito,,"parents kids relationship,difficult childhood,telekinesis,child prodigy,childhood trauma,school,teacher student relationship",3 wins & 7 nominations.,N/A,6.8,"86,390",7.5,3.2,383253,21,19,2,72.0,90.0,"Mara Wilson,Danny DeVito,Embeth Davidtz,Rhea Perlman,Pam Ferris,Paul Reubens,Tracey Walter,Brian Levinson,Kiami Davael"
tt0117509,ROMEO + JULIET,tt0117509,454,14500000,"Drama,Romance",1.352076,1996-10-31,147298761,120,English,6.5,609,Baz Luhrmann,,"shakespeare adaptation,star crossed lovers,teenage romance,masquerade,shakespeare's romeo and juliet,gangster grip",Nominated for 1 Oscar. Another 14 wins & 26 nominations.,60,6.8,"165,916",N/A,3.2,381,N/A,N/A,N/A,62.0,N/A,"Leonardo DiCaprio,Claire Danes,John Leguizamo,Harold Perrineau,Pete Postlethwaite,Paul Sorvino,Brian Dennehy,Vondie Curtis-Hall,Miriam Margolyes,Diane Venora,Jamie Kennedy,Dash Mihok,Vincent Laresca,Edwina Moore,Paul Rudd"
tt0117603,SET IT OFF,tt0117603,9400,9000000,"Drama,Action,Crime",0.295586,1996-11-06,41590886,118,English,7.1,29,F. Gary Gray,,"single parent,bank robber,last chance,los angeles",5 wins & 5 nominations.,N/A,6.8,"9,946",6.1,3.6,54815,24,15,9,90.0,63.0,"Jada Pinkett Smith,Queen Latifah,Vivica A. Fox,Kimberly Elise,Blair Underwood,John C. McGinley,Ella Joyce,Charles Robinson,Dr. Dre,WC,F. Gary Gray,Mark Thompson,Geoff Callan,Natalie Desselle,Thomas Jefferson Byrd,Chaz Lamar Shepherd,Samuel Monroe Jr."
tt0117705,SPACE JAM,tt0117705,2300,80000000,"Animation,Comedy,Drama,Family,Fantasy",0.945711,1996-11-15,230000000,88,"Český,English,Français,Polski",6.3,572,Joe Pytka,"Leo Benvenuti,Steve Rudnick,Timothy Harris,Herschel Weingrod","basketball game,athlete cameo,referee,basketball court,tweety bird,reference to the mighty ducks,speedy gonzales,cartoon chicken,sylvester the cat,medical doctor,cartoon reality crossover,basketball hoop,cartoon skunk,sports film",5 wins & 6 nominations.,N/A,6.3,"110,857",5.1,3.0,654467,50,18,32,63.0,36.0,"Michael Jordan,Wayne Knight,Billy West,Dee Bradley Baker,Theresa Randle,Danny DeVito,Brandon Hammond,Larry Bird,Bill Murray,Charles Barkley,Patrick Ewing,Tyrone Bogues,Larry Johnson,Shawn Bradley,Ahmad Rashad,Del Harris,Vlade Divac,Cedric Ceballos,Jim Rome,Paul Westphal,Danny Ainge,Alonzo Mourning,A.C. Green,Charles Oakley,Derek Harper,Jeff Malone,Anthony Miller,Sharone Wright"
tt0117802,SWINGERS,tt0117802,10218,200000,"Comedy,Romance",0.298876,1996-10-18,4505922,94,English,6.9,111,Doug Liman,,"independent film,stuffed animal,hollywood,drink,swinger,producer,following someone,name calling,aspiring actor,actor",3 wins & 3 nominations.,71,7.4,"63,453",7.7,3.8,58020,53,46,7,89.0,87.0,"Jon Favreau,Vince Vaughn,Ron Livingston,Patrick Van Horn,Alex Désert,Heather Graham,Deena Martin,Katherine Kendall,Brooke Langton,Blake Lindsley,Kevin James Kelly,Stephanie Ittleson,Vernon Vaughn,Joan Favreau,Rio Hackford,Jan Dykstra,Maddie Corman,Marty & Elayne,Big Bad Voodoo Daddy,Sheri Rosenblum,Stasea Rosenblum,Pamela Shaw,Tom Alley,Reverend Phil Dixon,Ashley M. Rogers,Jay Diola,Nicholas Gagliarducci,David Gould,Bill Phillips,Mansur Hamud,Ahmed Ahmed,Eufemia Plimpton,Melinda Starr,Samantha Lemole,Jessica Buchman,Caroline O'Meara,Gary Auerbach,Brad Halvorson,Christopher R. Joyce,Edward Rissien,Jenna Rissien,Mark Smith,John Abrham,Rachel Gallaghan,Lisa Guerriero,Thomas Hall,Damiana Kamishin,Curtis Lindersmith,Jennifer Lucero,Pinki Marsolek,Rhonda Martin,Martina Migenes,Paul Mojica,Sam Mollo,Jacob Morris,Michael Scott,Bernard Serrano,Rosalind Smith,Molly Stern,Johnny Walker,Lisa Wolstein"
tt0117951,TRAINSPOTTING,tt0117951,627,4000000,"Drama,Crime",2.053531,1996-02-23,16491080,94,English,7.5,794,Danny Boyle,,"loss of child,drug addiction,ecstasy,drug dealer,junkie,overdose,cold turkey,modern society",Nominated for 1 Oscar. Another 20 wins & 26 nominations.,83,8.2,"463,265",8.3,4.0,311011,77,69,8,93.0,90.0,"Ewan McGregor,Ewen Bremner,Jonny Lee Miller,Robert Carlyle,Kelly Macdonald,Kevin McKidd,Peter Mullan,James Cosmo,Eileen Nicholas,Susan Vidler,Pauline Lynch,Shirley Henderson,Stuart McQuarrie,Irvine Welsh,Annie Louise Ross,Billy Riddoch,Hugh Ross"
tt0118125,WATERMELON WOMAN,tt0118125,44479,0,Drama,0.000385,1996-09-07,0,90,English,0.0,0,Cheryl Dunye,Cheryl Dunye,"independent film,lesbian love,woman director",2 wins.,N/A,6.2,466,7.3,3.2,838,N/A,6,0,55.0,N/A,"Cheryl Dunye,Guinevere Turner,Valarie Walker,Lisa Marie Bronson,Cheryll Clarke"
tt0118655,AUSTIN POWERS,tt0118655,816,16500000,"Science Fiction,Comedy,Crime",1.278383,1997-05-02,67683989,94,English,6.3,493,Jay Roach,,"android,undercover,missile,group therapy,airplane,dancing scene,time travel,penthouse apartment,judo,trapdoor,clowning,telescope,swinging,james bond spoof,swinging 60s,aftercreditsstinger,duringcreditsstinger",3 wins & 6 nominations.,51,7,"181,815",6.4,3.4,847417,60,42,18,77.0,70.0,"Mike Myers,Elizabeth Hurley,Michael York,Mimi Rogers,Seth Green,Fabiana Udenio,Mindy Sterling,Paul Dillon,Robert Wagner,Charles Napier,Will Ferrell,Joann Richter,Anastasia Sakelaris,Afifi Alaouie,Monet Mazur,Clint Howard,Elya Baskin,Cynthia Lamontagne,Joe Grisaffi,Joe Son,Larry Thomas,Cindy Margolis,Donna W. Scott,Tom Arnold,Carrie Fisher"
tt0118715,BIG LEBOWSKI,tt0118715,115,15000000,"Comedy,Crime",1.697711,1998-02-15,27739163,117,"English,עִבְרִית,Español,Deutsch",7.6,1459,Joel Coen,"Ethan Coen,Joel Coen","white russian,dude,bowling,vietnam veteran,pornography,carpet,nihilism,war veteran,heart attack,lsd,kidnapping,marijuana,f word,los angeles,millionaire,cowboys,coen bros,ashes,impregnation,bowling team,million in cash,unemployed,bowling ball,weeds",4 wins & 16 nominations.,69,8.2,"532,810",7.2,4.0,353212,88,71,17,94.0,81.0,"Jeff Bridges,John Goodman,Steve Buscemi,Julianne Moore,David Huddleston,Philip Seymour Hoffman,Tara Reid,Philip Moon,Mark Pellegrino,Peter Stormare,Flea,Torsten Voges,Jimmie Dale Gilmore,Jack Kehler,John Turturro,James G. Hoosier,Ben Gazzara,Sam Elliott,David Thewlis,Jon Polito,Carlos Leon,Richard Gant,Christian Clemenson,Dom Irrera,Lu Elrod,Mike Gomez,Peter Siragusa,Marshall Manesh,Harry Bugin,Irene Olga López,Luis Colina,Leon Russom,Ajgie Kirkland,Aimee Mann,Jerry Haleva,Jennifer Lamb,Wendy Braun,Asia Carrera,Kiva Dawson,Anthony J. Sacco"
tt0118749,BOOGIE NIGHTS,tt0118749,4995,15000000,Drama,1.088468,1997-09-11,43101594,155,English,7.3,349,Paul Thomas Anderson,,"pornography,porn actor,pornographic video,from rags to riches,drug,porn industry",Nominated for 3 Oscars. Another 29 wins & 49 nominations.,85,7.9,"187,615",8.1,3.6,187970,65,60,5,89.0,92.0,"Mark Wahlberg,Burt Reynolds,John C. Reilly,Julianne Moore,Thomas Jane,Heather Graham,Philip Seymour Hoffman,William H. Macy,Don Cheadle,Luis Guzmán,Alfred Molina,Robert Ridgely,Philip Baker Hall,Robert Downey Sr.,Nicole Ari Parker,Ricky Jay"
tt0119116,FIFTH ELEMENT,tt0119116,18,93000000,"Adventure,Fantasy,Action,Thriller,Science Fiction",3.733024,1997-05-07,263920180,126,"English,svenska,Deutsch",7.0,2373,Luc Besson,,"secret passage,clone,taxi,stowaway,space travel,dystopia,race against time,arms dealer,love,priest,end of the world,good versus evil,police chase,cab driver,new york city,explosion,space opera,military,exploding planet,opera singer,stone,resort hotel,cyborg redneck,archeologist,cruise liner starship,brief nudity",Nominated for 1 Oscar. Another 9 wins & 33 nominations.,52,7.7,"339,437",6.3,3.7,585598,59,42,17,87.0,71.0,"Bruce Willis,Gary Oldman,Ian Holm,Milla Jovovich,Chris Tucker,Luke Perry,Brion James,Tommy Lister,Lee Evans,Charlie Creed-Miles,Tricky,John Neville,John Bluthal,Mathieu Kassovitz,Christopher Fairbank,Kim Chan,Julie T. Wallace,Al Matthews,Maïwenn,Mac McDonald,Indra Ové,Genevieve Maylam"
